index,submit_date,ID,platform,sessionid,blocking,duration,start,subtype,ts,license,parameters.sourceView,parameters.delayDuration,parameters.loadScenesDuration,parameters.updateSceneDuration,parameters.didCompile,parameters.backupScenesDuration,parameters.domainReloadDuration,parameters.noDomainReload,parameters.noSceneReload,parameters.sceneCount,parameters.dirtySceneCount,parameters.scriptDebugInfoEnabled,parameters.autoGenerate,parameters.bakeBackend,parameters.computeRealtime,parameters.computeBaked,parameters.outcome,parameters.indirectResolution,parameters.lightmapResolution,parameters.compressLightmaps,parameters.lightmapSize,parameters.progressive.directSamples,parameters.progressive.indirectSamples,parameters.progressive.bounces,parameters.progressive.prioritizeView,parameters.ambientOcclusion.maxDistance,parameters.progressive.russianRouletteStartBounce,parameters.progressive.minBounces,parameters.fallback,parameters.lightmaps.occupiedTexels,parameters.lightmaps.lightmapCount,parameters.scene.contributingInstanceCount,parameters.scene.meshCount,parameters.scene.totalTriangleCount,parameters.lights.mixedBakeMode,parameters.lights.bakedLightCount,parameters.lights.mixedLightCount,parameters.lights.shadowCastingLightCount,parameters.lights.cookieLightCount,parameters.lights.uniqueCookieCount,parameters.lightProbes.lightProbeGroupCount,parameters.lightProbes.lightProbeCount,parameters.lightProbes.contributingLightProbeLitInstanceCount,parameters.memory.maxTilingModeDuringBake,parameters.lightmapCompression,parameters.enlighten.finalGather.rayCount,parameters.enlighten.finalGather.denoise,used_lighting,bakeBackendflag,hour,sess_duration,sess_duration_h,hour_bin,total_hours,use_category,session_count
952189,2021-10-28 00:00:00.000000000,vzuOg6aNalwnxhhxuRuPniHihLOFtBaBdH6R04qx9bY=,WindowsEditor,7742296836832382976,False,5581589.0,2021-10-28 11:17:02.550658900,computeLighting,2021-10-28 11:17:08.142000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivecpu,False,True,success,,40.0,True,1024.0,32.0,500.0,2.0,True,,,,,,,,,,,,,,,,,,,,,,,True,True,11.0,0 days 00:18:47.865000,0.31,day,4.03,low,1
943383,2021-10-28 00:00:00.000000000,wWQl6QR9zzcBzhe4Jh39U9yDZeuf71SwlrivwXSi2dI=,WindowsEditor,935442050613084160,False,58816474.0,2021-10-28 16:17:27.423607100,computeLighting,2021-10-28 16:18:26.239000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,enlighten,False,True,success,,10.0,True,1024.0,,,,,,,,none,,,,,,,,,,,,,,,,,,,True,True,16.0,0 days 00:45:06.591000,0.75,afternoon/evening,4.47,low,2
951236,2021-10-28 00:00:00.000000000,wWQl6QR9zzcBzhe4Jh39U9yDZeuf71SwlrivwXSi2dI=,WindowsEditor,935442050613084160,False,57352496.0,2021-10-28 16:25:31.818618200,computeLighting,2021-10-28 16:26:29.170000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,enlighten,False,True,success,,10.0,True,1024.0,,,,,,,,none,,,,,,,,,,,,,,,,,256.0,True,True,True,16.0,0 days 00:45:06.591000,0.75,afternoon/evening,4.47,low,2
914866,2021-10-28 00:00:00.000000000,6fVHs397ML/mXO+B9Da4YDPkgov0GXJzdf+aqGXEV8A=,WindowsEditor,1954936787794243328,False,1239217.0,2021-10-28 13:22:20.411611000,computeLighting,2021-10-28 13:22:21.650000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivecpu,False,True,success,,10.0,True,512.0,32.0,256.0,2.0,True,,,,none,,,,,,,,,,,,,,,,,,,True,True,13.0,0 days 00:13:38.785000,0.23,afternoon/evening,0.9700000000000001,low,2
980173,2021-10-28 00:00:00.000000000,6fVHs397ML/mXO+B9Da4YDPkgov0GXJzdf+aqGXEV8A=,WindowsEditor,1245275049488148736,False,1081248.0,2021-10-28 12:28:56.775951900,computeLighting,2021-10-28 12:28:57.857000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivecpu,False,True,success,,10.0,True,512.0,32.0,256.0,2.0,True,,,,none,,,,,,,,,,,,,,,,,,,True,True,12.0,0 days 00:08:40.052000,0.14,day,0.9700000000000001,low,2
936927,2021-10-28 00:00:00.000000000,TFbA9fM82dXjhK4c+x7CnV7OdCPwjc7aycqM1oQeAKk=,WindowsEditor,9220262874816723968,False,1131589.0,2021-10-28 20:01:33.851563100,computeLighting,2021-10-28 20:01:34.982000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivecpu,False,True,cancelled,,40.0,True,1024.0,32.0,500.0,2.0,True,,,,none,,,,,,,,,,,,,,,,,,,True,True,20.0,0 days 02:41:52.839000,2.7,night,25.26,high,2
932761,2021-10-28 00:00:00.000000000,JfPT2NDarvDff/oXaBx3+CY9woLcdKbp0kUCZX5vVi0=,WindowsEditor,6959434253010595840,False,1652984.0,2021-10-28 11:49:20.703620000,computeLighting,2021-10-28 11:49:22.355000000,Unity Pro,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivecpu,False,True,success,,15.0,True,512.0,32.0,500.0,2.0,True,,,,none,,,,,,,,,,,,,,,,,,,True,True,11.0,0 days 00:02:13.719000,0.04,day,0.16,low,1
963697,2021-10-28 00:00:00.000000000,MYoMMe73GCk4jEml0NRWbiK5WSJK8s3/lYmEj1tb3A4=,WindowsEditor,4074210271245971968,False,128217829.0,2021-10-28 13:16:40.428225200,computeLighting,2021-10-28 13:18:48.645000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivegpu,False,True,success,,50.0,True,2048.0,50.0,500.0,4.0,True,,,,none,,,,,,,,,,,,,,,,,,,True,True,13.0,0 days 00:04:24.299000,0.07,afternoon/evening,0.14,low,2
986801,2021-10-28 00:00:00.000000000,MYoMMe73GCk4jEml0NRWbiK5WSJK8s3/lYmEj1tb3A4=,WindowsEditor,7105391052003719168,False,107586956.0,2021-10-28 14:31:03.313742000,computeLighting,2021-10-28 14:32:50.900000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivecpu,False,True,success,,40.0,True,1024.0,32.0,512.0,2.0,True,,,,none,,,,,,,,,,,,,,,,,,,True,True,14.0,0 days 00:00:00,0.0,afternoon/evening,0.14,low,2
905241,2021-10-28 00:00:00.000000000,nxnwgBUs9Kt0WpJeA2DqsTJw4NkY+eYLwd64Zi+15GA=,OSXEditor,2386023416299744256,False,7191073.0,2021-10-28 19:10:31.324600000,computeLighting,2021-10-28 19:10:38.510000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivecpu,False,True,success,,40.0,True,1024.0,32.0,512.0,2.0,True,,,1.0,none,,,,,,,,,,,,,,,,,,,True,True,19.0,0 days 00:02:44.667000,0.05,night,0.22000000000000003,low,2
933497,2021-10-28 00:00:00.000000000,VBl/DZPsSJAYxJGwHRdtqaN7YYgKLczwnaDqNrkIzHA=,WindowsEditor,3377673126374449152,False,94743306.0,2021-10-28 11:47:50.977761600,computeLighting,2021-10-28 11:49:25.719000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivegpu,False,True,success,,40.0,True,1024.0,32.0,512.0,2.0,True,,,1.0,,,,,,,,,,,,,,,,,,,,True,True,11.0,0 days 02:30:29.261000,2.51,day,10.04,medium,1
980590,2021-10-28 00:00:00.000000000,KFfA+ejD02JvjEq7GwVy6bNW4BwtW2koX0TlRr6aTZo=,WindowsEditor,4303279403604811264,False,1238097.0,2021-10-28 14:28:49.598913200,computeLighting,2021-10-28 14:28:50.885000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivecpu,False,False,success,,,,,32.0,500.0,2.0,True,,,,,,,,,,,,,,,,,,,,,,,True,True,14.0,0 days 00:03:10.059000,0.05,afternoon/evening,1.5999999999999999,low,2
933721,2021-10-28 00:00:00.000000000,IP+T6MU8LZzldC6NbTblKz+uF5xSQEs6YwlAoH4nnQU=,OSXEditor,3967724599913357312,False,91860901.0,2021-10-28 11:17:18.767307000,computeLighting,2021-10-28 11:18:50.562000000,Unity Pro,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivegpu,False,True,success,,16.0,True,1024.0,32.0,32.0,1.0,True,,,,none,,,,,,,,,,,,,,,,,,,True,True,11.0,0 days 00:26:21.407000,0.44,day,3.08,low,1
984715,2021-10-28 00:00:00.000000000,IP+T6MU8LZzldC6NbTblKz+uF5xSQEs6YwlAoH4nnQU=,OSXEditor,3967724599913357312,False,75385642.0,2021-10-28 11:43:56.706557000,computeLighting,2021-10-28 11:45:11.969000000,Unity Pro,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivegpu,False,True,success,,16.0,True,1024.0,32.0,32.0,1.0,True,,,,none,,,,,,,,,,,,,,,,,,,True,True,11.0,0 days 00:26:21.407000,0.44,day,3.08,low,1
992589,2021-10-28 00:00:00.000000000,IP+T6MU8LZzldC6NbTblKz+uF5xSQEs6YwlAoH4nnQU=,OSXEditor,3967724599913357312,False,81223767.0,2021-10-28 11:34:14.684168000,computeLighting,2021-10-28 11:35:35.802000000,Unity Pro,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivegpu,False,True,success,,16.0,True,1024.0,32.0,32.0,1.0,True,,,,none,,,,,,,,,,,,,,,,,,,True,True,11.0,0 days 00:26:21.407000,0.44,day,3.08,low,1
996246,2021-10-28 00:00:00.000000000,IV5s8hIExFCrztROjCX6u8Ecy/3QGcDu5KwGPk7vs88=,WindowsEditor,7491810230988868608,False,2778849.0,2021-10-28 21:46:04.644930900,computeLighting,2021-10-28 21:46:05.686000000,Unity Pro,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivecpu,False,False,success,,,,,32.0,500.0,2.0,True,,,,,,,,,,,,,,,,,,,,,,,True,True,21.0,0 days 00:46:58.212000,0.78,night,9.36,low,1
920011,2021-10-28 00:00:00.000000000,09m8zBLGEiyVmRLz75BSrUWn4+mPZE0hfEcAwZY18N4=,WindowsEditor,2185836032510832384,False,31404020.0,2021-10-28 21:46:06.075521500,computeLighting,2021-10-28 21:46:37.479000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivegpu,False,True,success,,32.0,True,512.0,32.0,256.0,2.0,True,1.0,,,none,,,,,,,,,,,,,,,,,,,True,True,21.0,0 days 00:10:21.681000,0.17,night,0.51,low,2
916641,2021-10-28 00:00:00.000000000,ZQ/DlVtzaxAGnsvgy7pBy0XVxN3BBE21SJZZwGLbnio=,OSXEditor,776475965651411968,False,3765961.0,2021-10-28 19:01:58.384410000,computeLighting,2021-10-28 19:02:02.178000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivecpu,False,True,success,,40.0,True,1024.0,32.0,512.0,2.0,True,,,,,,,,,,,,,,,,,,,,,,,True,True,19.0,0 days 00:13:02.375000,0.22,night,0.66,low,2
917217,2021-10-28 00:00:00.000000000,hBlmk8y/Q9kzgwugiVlB6gGCgZ+8EYGgpAIDA7ClwPc=,WindowsEditor,5598223125887153152,False,160781884.0,2021-10-28 19:13:13.788500800,computeLighting,2021-10-28 19:15:54.570000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivecpu,True,True,success,2.0,40.0,True,1024.0,32.0,500.0,2.0,True,,,,none,,,,,,,,,,,,,,,,,,,True,True,19.0,0 days 00:19:15.481000,0.32,night,2.24,low,1
970604,2021-10-28 00:00:00.000000000,hBlmk8y/Q9kzgwugiVlB6gGCgZ+8EYGgpAIDA7ClwPc=,WindowsEditor,5598223125887153152,False,1397116.0,2021-10-28 19:12:38.034687800,computeLighting,2021-10-28 19:12:39.431000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivecpu,True,True,success,2.0,40.0,True,1024.0,32.0,500.0,2.0,True,,,,none,,,,,,,,,,,,,,,,,,,True,True,19.0,0 days 00:19:15.481000,0.32,night,2.24,low,1
904500,2021-10-28 00:00:00.000000000,a3yMxfLCiBu/NWjXyotSGZ3Hv86DUHyGn5ckJCbiTAs=,WindowsEditor,7807875785050910720,False,66830981.0,2021-10-28 21:04:51.406647700,computeLighting,2021-10-28 21:05:58.237000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivecpu,False,True,success,,40.0,True,1024.0,32.0,500.0,2.0,True,,,,none,,,,,,,,,,,,,,,,,,,True,True,21.0,0 days 00:39:31.128000,0.66,night,3.4000000000000004,low,2
914494,2021-10-28 00:00:00.000000000,a3yMxfLCiBu/NWjXyotSGZ3Hv86DUHyGn5ckJCbiTAs=,WindowsEditor,860570113022260608,False,37857676.0,2021-10-28 21:56:32.392395100,computeLighting,2021-10-28 21:57:10.249000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivecpu,False,True,success,,40.0,True,1024.0,32.0,500.0,2.0,True,,,,none,,,,,,,,,,,,,,,,,,,True,True,21.0,0 days 00:03:01.229000,0.05,night,3.4000000000000004,low,2
934687,2021-10-28 00:00:00.000000000,a3yMxfLCiBu/NWjXyotSGZ3Hv86DUHyGn5ckJCbiTAs=,WindowsEditor,7807875785050910720,False,28087018.0,2021-10-28 21:08:28.713951700,computeLighting,2021-10-28 21:08:56.800000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivecpu,False,True,success,,40.0,True,1024.0,32.0,500.0,2.0,True,,,,none,,,,,,,,,,,,,,,,,,,True,True,21.0,0 days 00:39:31.128000,0.66,night,3.4000000000000004,low,2
988599,2021-10-28 00:00:00.000000000,a3yMxfLCiBu/NWjXyotSGZ3Hv86DUHyGn5ckJCbiTAs=,WindowsEditor,7807875785050910720,False,46500128.0,2021-10-28 21:07:04.275719700,computeLighting,2021-10-28 21:07:50.775000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivecpu,False,True,success,,40.0,True,1024.0,32.0,500.0,2.0,True,,,,none,,,,,,,,,,,,,,,,,,,True,True,21.0,0 days 00:39:31.128000,0.66,night,3.4000000000000004,low,2
933823,2021-10-28 00:00:00.000000000,cEZ3pccwwxP4+/DcMRt8+b3bH32fPOF+LebMi/sBwdU=,WindowsEditor,4153731698580590080,False,2134334.0,2021-10-28 12:22:55.398314000,computeLighting,2021-10-28 12:22:59.285000000,Unity Pro,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivegpu,True,True,interrupted,2.0,12.0,True,2048.0,32.0,256.0,3.0,True,,,,,,,,,,,,,,,,,,,,,,,True,True,12.0,0 days 00:32:59.812000,0.55,day,6.6000000000000005,low,1
933824,2021-10-28 00:00:00.000000000,cEZ3pccwwxP4+/DcMRt8+b3bH32fPOF+LebMi/sBwdU=,WindowsEditor,4153731698580590080,False,115359282.0,2021-10-28 12:17:34.293597500,computeLighting,2021-10-28 12:19:31.405000000,Unity Pro,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivecpu,True,True,success,2.0,12.0,True,2048.0,32.0,256.0,3.0,True,,,,,,,,,,,,,,,,,,,,,,,True,True,12.0,0 days 00:32:59.812000,0.55,day,6.6000000000000005,low,1
949530,2021-10-28 00:00:00.000000000,cEZ3pccwwxP4+/DcMRt8+b3bH32fPOF+LebMi/sBwdU=,WindowsEditor,4153731698580590080,False,86915805.0,2021-10-28 11:55:48.953799800,computeLighting,2021-10-28 12:04:27.119000000,Unity Pro,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivecpu,True,True,success,2.0,12.0,True,2048.0,32.0,256.0,3.0,True,,,,,,,,,,,,,,,,,,,,,,,True,True,12.0,0 days 00:32:59.812000,0.55,day,6.6000000000000005,low,1
959347,2021-10-28 00:00:00.000000000,Sr5mgT8mHJNjy7OGOC54UIz7h8BDMacqjjE5/1KPAe8=,WindowsEditor,1314036291053579264,False,127572216.0,2021-10-28 11:16:20.804453000,computeLighting,2021-10-28 11:18:28.375000000,Unity Pro,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivegpu,False,True,success,,23.0,False,2048.0,16.0,32.0,3.0,False,6.0,,1.0,none,,,,,,,,,,,,,,,,,,,True,True,11.0,0 days 01:23:39.309000,1.39,day,4.17,low,1
938845,2021-10-28 00:00:00.000000000,pGDV9FnIHCsVSW7yIRuRiVt1TyyyXK9jJ4viFfzjKhk=,WindowsEditor,1572553335174399488,False,35555947.0,2021-10-28 12:36:24.049470600,computeLighting,2021-10-28 12:37:00.215000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivegpu,False,True,success,,20.0,False,1024.0,16.0,256.0,2.0,False,1.0,,,,,,,,,,,,,,,,,,,,,,True,True,12.0,0 days 02:11:14.796000,2.19,day,48.18,high,1
993846,2021-10-28 00:00:00.000000000,FbBI6fN6sEEnQl0rZMylcw0NpKKJaOb7SkH2q7FSmHw=,WindowsEditor,6410055369415430144,False,137570783.0,2021-10-28 14:24:32.609093100,computeLighting,2021-10-28 14:26:50.179000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivegpu,False,True,success,,40.0,False,2048.0,32.0,2048.0,8.0,True,1.0,,4.0,none,,,,,,,,,,,,,,,,,,,True,True,14.0,0 days 00:33:21.056000,0.56,afternoon/evening,2.24,low,1
999702,2021-10-28 00:00:00.000000000,H1Hi5u5WJAlpfiKQ/WJ8Mcj4fS9uPoKEEqZn6N4aLVc=,WindowsEditor,8646299630778512384,False,1084457.0,2021-10-28 15:12:51.594050900,computeLighting,2021-10-28 15:12:52.678000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivecpu,False,True,success,,40.0,True,1024.0,32.0,512.0,2.0,True,,,1.0,,,,,,,,,,,,,,,,,,,,True,True,15.0,0 days 03:49:28.863000,3.82,afternoon/evening,38.199999999999996,high,1
986663,2021-10-28 00:00:00.000000000,GdbFpc3rIw4A0Puw6kkk+t4p+TK8ZBZ6U3bgpOZXQR4=,WindowsEditor,4587807830805126144,False,151907611.0,2021-10-28 11:46:57.875816800,computeLighting,2021-10-28 11:49:29.783000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivegpu,False,True,success,,50.0,False,1024.0,100.0,500.0,2.0,True,,,,,,,,,,,,,,,,,,,,,,,True,True,11.0,0 days 00:47:14.802000,0.79,day,4.74,low,1
986664,2021-10-28 00:00:00.000000000,GdbFpc3rIw4A0Puw6kkk+t4p+TK8ZBZ6U3bgpOZXQR4=,WindowsEditor,4587807830805126144,False,178811718.0,2021-10-28 11:55:46.532830500,computeLighting,2021-10-28 11:58:45.344000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivegpu,False,True,success,,50.0,False,1024.0,100.0,500.0,2.0,True,,,,,,,,,,,,,,,,,,,,,,,True,True,11.0,0 days 00:47:14.802000,0.79,day,4.74,low,1
945968,2021-10-28 00:00:00.000000000,oRy/v0s3FKroAFXbQa/5Q4M50bXraQs/j72ZQDvOQ/I=,WindowsEditor,5857126002237216768,False,19440787.0,2021-10-28 12:55:17.004529300,computeLighting,2021-10-28 12:55:35.133000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivecpu,True,True,success,2.0,10.0,False,1024.0,32.0,512.0,2.0,True,1.0,,,none,,,,,,,,,,,,,,,,,,,True,True,12.0,0 days 00:04:27.761000,0.07,day,0.21000000000000002,low,1
933121,2021-10-28 00:00:00.000000000,mTJZsTUN/t8abdaNx5BmlkWE6cWPEig2Gm/VZncsP3M=,WindowsEditor,5279488908479996928,False,47441762.0,2021-10-28 11:44:57.666556100,computeLighting,2021-10-28 11:45:45.117000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivecpu,False,True,success,,1.0,True,512.0,32.0,500.0,2.0,False,,,2.0,none,,,,,,,,,,,,,,,,,,,True,True,11.0,0 days 00:23:20.961000,0.39,day,4.220000000000001,low,2
939490,2021-10-28 00:00:00.000000000,mTJZsTUN/t8abdaNx5BmlkWE6cWPEig2Gm/VZncsP3M=,WindowsEditor,5279488908479996928,False,45442368.0,2021-10-28 11:53:57.770339700,computeLighting,2021-10-28 11:54:43.226000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivecpu,False,True,success,,1.0,True,512.0,32.0,500.0,2.0,False,,,2.0,none,,,,,,,,,,,,,,,,,,,True,True,11.0,0 days 00:23:20.961000,0.39,day,4.220000000000001,low,2
977026,2021-10-28 00:00:00.000000000,mTJZsTUN/t8abdaNx5BmlkWE6cWPEig2Gm/VZncsP3M=,WindowsEditor,5279488908479996928,False,46087817.0,2021-10-28 11:33:15.709296800,computeLighting,2021-10-28 11:34:01.800000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivecpu,False,True,success,,1.0,True,512.0,32.0,500.0,2.0,False,,,2.0,none,,,,,,,,,,,,,,,,,,,True,True,11.0,0 days 00:23:20.961000,0.39,day,4.220000000000001,low,2
979387,2021-10-28 00:00:00.000000000,a0zuaTZ0XLyEjdnoF/YKQUUuy8PfGi/iD6iK9B0jBrw=,WindowsEditor,1874981669105994496,False,31541150.0,2021-10-28 11:24:04.570916400,computeLighting,2021-10-28 11:24:36.111000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivecpu,False,True,success,,32.0,False,1024.0,10.0,10.0,4.0,False,0.10000000149011612,,,,,,,,,,,,,,,,,,,,,,True,True,11.0,0 days 01:11:51.958000,1.2,day,7.199999999999999,low,1
969337,2021-10-28 00:00:00.000000000,9n6It6Qrnc56xncOhe6uWi3fdNY0xAE7OKcOO/UD62s=,WindowsEditor,8971754870167623680,False,75076552.0,2021-10-28 13:08:18.303682600,computeLighting,2021-10-28 13:23:52.374000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivecpu,False,True,success,,65.0,False,2048.0,35.0,250.0,3.0,False,,,,,,,,,,,,,,,,,,,,,,,True,True,13.0,0 days 01:45:01.076000,1.75,afternoon/evening,7.0,low,1
903294,2021-10-28 00:00:00.000000000,CRMDnC3b5NiIplHOcULkF1et9sBcmv3tCDkUsMWNVc8=,WindowsEditor,2209003335912964352,False,3049135.0,2021-10-28 17:28:48.813400000,computeLighting,2021-10-28 17:28:51.906000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivegpu,False,True,success,,10.0,True,1024.0,32.0,500.0,2.0,True,,,2.0,none,,,,,,,,,,,,,,,,,,,True,True,17.0,0 days 06:09:52.603000,6.16,afternoon/evening,763.84,very high,1
905550,2021-10-28 00:00:00.000000000,CRMDnC3b5NiIplHOcULkF1et9sBcmv3tCDkUsMWNVc8=,WindowsEditor,2209003335912964352,False,2788063.0,2021-10-28 17:36:50.477934200,computeLighting,2021-10-28 17:36:53.310000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivegpu,False,True,success,,10.0,True,1024.0,32.0,500.0,2.0,True,,,2.0,none,,,,,,,,,,,,,,,,,,,True,True,17.0,0 days 06:09:52.603000,6.16,afternoon/evening,763.84,very high,1
906767,2021-10-28 00:00:00.000000000,CRMDnC3b5NiIplHOcULkF1et9sBcmv3tCDkUsMWNVc8=,WindowsEditor,2209003335912964352,False,2778656.0,2021-10-28 17:30:08.229481200,computeLighting,2021-10-28 17:30:11.052000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivegpu,False,True,success,,10.0,True,1024.0,32.0,500.0,2.0,True,,,2.0,none,,,,,,,,,,,,,,,,,,,True,True,17.0,0 days 06:09:52.603000,6.16,afternoon/evening,763.84,very high,1
908522,2021-10-28 00:00:00.000000000,CRMDnC3b5NiIplHOcULkF1et9sBcmv3tCDkUsMWNVc8=,WindowsEditor,2209003335912964352,False,2769435.0,2021-10-28 14:48:52.017131600,computeLighting,2021-10-28 14:48:54.785000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivegpu,False,True,success,,10.0,True,1024.0,32.0,500.0,2.0,True,,,2.0,none,,,,,,,,,,,,,,,,,,,True,True,14.0,0 days 06:09:52.603000,6.16,afternoon/evening,763.84,very high,1
908523,2021-10-28 00:00:00.000000000,CRMDnC3b5NiIplHOcULkF1et9sBcmv3tCDkUsMWNVc8=,WindowsEditor,2209003335912964352,False,2851604.0,2021-10-28 17:14:26.595478400,computeLighting,2021-10-28 17:14:29.490000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivegpu,False,True,success,,10.0,True,1024.0,32.0,500.0,2.0,True,,,2.0,none,,,,,,,,,,,,,,,,,,,True,True,17.0,0 days 06:09:52.603000,6.16,afternoon/evening,763.84,very high,1
908524,2021-10-28 00:00:00.000000000,CRMDnC3b5NiIplHOcULkF1et9sBcmv3tCDkUsMWNVc8=,WindowsEditor,2209003335912964352,False,6511501.0,2021-10-28 14:52:34.882772700,computeLighting,2021-10-28 14:52:41.393000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivegpu,False,True,success,,10.0,True,1024.0,32.0,500.0,2.0,True,,,2.0,none,,,,,,,,,,,,,,,,,,,True,True,14.0,0 days 06:09:52.603000,6.16,afternoon/evening,763.84,very high,1
908525,2021-10-28 00:00:00.000000000,CRMDnC3b5NiIplHOcULkF1et9sBcmv3tCDkUsMWNVc8=,WindowsEditor,2209003335912964352,False,4364631.0,2021-10-28 17:24:57.796861000,computeLighting,2021-10-28 17:25:02.205000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivegpu,False,True,success,,10.0,True,1024.0,32.0,500.0,2.0,True,,,2.0,none,,,,,,,,,,,,,,,,,,,True,True,17.0,0 days 06:09:52.603000,6.16,afternoon/evening,763.84,very high,1
908526,2021-10-28 00:00:00.000000000,CRMDnC3b5NiIplHOcULkF1et9sBcmv3tCDkUsMWNVc8=,WindowsEditor,2209003335912964352,False,6585437.0,2021-10-28 16:36:03.233206000,computeLighting,2021-10-28 16:36:09.859000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivegpu,False,True,success,,10.0,True,1024.0,32.0,500.0,2.0,True,,,2.0,none,,,,,,,,,,,,,,,,,,,True,True,16.0,0 days 06:09:52.603000,6.16,afternoon/evening,763.84,very high,1
912509,2021-10-28 00:00:00.000000000,CRMDnC3b5NiIplHOcULkF1et9sBcmv3tCDkUsMWNVc8=,WindowsEditor,2209003335912964352,False,6426988.0,2021-10-28 17:42:17.310842400,computeLighting,2021-10-28 17:42:23.782000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivegpu,False,True,success,,10.0,True,1024.0,32.0,500.0,2.0,True,,,2.0,none,,,,,,,,,,,,,,,,,,,True,True,17.0,0 days 06:09:52.603000,6.16,afternoon/evening,763.84,very high,1
912510,2021-10-28 00:00:00.000000000,CRMDnC3b5NiIplHOcULkF1et9sBcmv3tCDkUsMWNVc8=,WindowsEditor,2209003335912964352,False,6131040.0,2021-10-28 17:41:57.759505000,computeLighting,2021-10-28 17:42:03.935000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivegpu,False,True,success,,10.0,True,1024.0,32.0,500.0,2.0,True,,,2.0,none,,,,,,,,,,,,,,,,,,,True,True,17.0,0 days 06:09:52.603000,6.16,afternoon/evening,763.84,very high,1
912511,2021-10-28 00:00:00.000000000,CRMDnC3b5NiIplHOcULkF1et9sBcmv3tCDkUsMWNVc8=,WindowsEditor,2209003335912964352,False,5391368.0,2021-10-28 14:47:08.697438900,computeLighting,2021-10-28 14:47:14.088000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivegpu,False,True,success,,10.0,True,1024.0,32.0,500.0,2.0,True,,,2.0,none,,,,,,,,,,,,,,,,,,,True,True,14.0,0 days 06:09:52.603000,6.16,afternoon/evening,763.84,very high,1
